job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary_in_usd,company_location,company_size,job_category,log_salary
Data Scientist,Mid-level,Full-time,Remote,2021,United States,150000,United States,Medium,Data Science,11.918390573078392
Data Engineer,Senior-level,Full-time,Remote,2021,United States,153000,United States,Large,Data Engineering,11.938193200374572
Data Engineer,Mid-level,Full-time,Remote,2021,United States,90000,United States,Large,Data Engineering,11.407564949312402
Data Analyst,Entry-level,Full-time,Remote,2021,United States,90000,United States,Small,Data Analysis,11.407564949312402
Data Analyst,Entry-level,Full-time,Remote,2021,United States,60000,United States,Small,Data Analysis,11.002099841204238
ML Engineer,Mid-level,Contract,Remote,2021,United States,270000,United States,Large,Machine Learning,12.506177237980511
Data Analytics Engineer,Mid-level,Full-time,Remote,2021,United States,110000,United States,Large,Other,11.608235644774552
Data Analyst,Senior-level,Full-time,Remote,2021,Bulgaria,80000,United States,Small,Data Analysis,11.289781913656018
Data Engineer,Mid-level,Full-time,Remote,2021,United States,140000,United States,Large,Data Engineering,11.84939770159144
Lead Data Analyst,Senior-level,Full-time,Remote,2021,United States,170000,United States,Large,Data Analysis,12.043553716032399
Data Analyst,Entry-level,Full-time,Remote,2021,United States,80000,United States,Medium,Data Analysis,11.289781913656018
BI Data Analyst,Mid-level,Full-time,Remote,2021,United States,100000,United States,Medium,Data Analysis,11.512925464970229
Head of Data,Executive-level,Full-time,Remote,2021,United States,235000,United States,Large,Management,12.367340793126296
BI Data Analyst,Executive-level,Full-time,Remote,2021,India,150000,United States,Large,Data Analysis,11.918390573078392
Machine Learning Scientist,Entry-level,Full-time,Remote,2021,United States,225000,United States,Large,Machine Learning,12.323855681186558
Data Engineer,Senior-level,Full-time,Remote,2021,United States,150000,United States,Medium,Data Engineering,11.918390573078392
Data Engineer,Senior-level,Full-time,Remote,2021,United States,115000,United States,Small,Data Engineering,11.652687407345388
BI Data Analyst,Mid-level,Full-time,Hybrid,2021,Hungary,36259,United States,Large,Data Analysis,10.498442905329538
Data Engineer,Senior-level,Full-time,Remote,2021,United States,150000,United States,Large,Data Engineering,11.918390573078392
Computer Vision Software Engineer,Mid-level,Full-time,Remote,2021,Germany,95746,United States,Small,Other,11.469454130713356
Computer Vision Software Engineer,Entry-level,Full-time,Remote,2021,United States,70000,United States,Medium,Other,11.156250521031495
Lead Data Engineer,Senior-level,Full-time,On-site,2021,United States,276000,United States,Large,Data Engineering,12.528156144699286
Cloud Data Engineer,Senior-level,Full-time,Remote,2021,Brazil,160000,United States,Small,Data Engineering,11.982929094215963
Data Engineer,Senior-level,Full-time,Remote,2021,United States,174000,United States,Large,Data Engineering,12.066810578196666
Data Analyst,Mid-level,Full-time,Remote,2021,United States,93000,United States,Large,Data Analysis,11.440354772135393
Data Scientist,Entry-level,Full-time,Remote,2021,United States,90000,United States,Small,Data Science,11.407564949312402
Principal Data Analyst,Senior-level,Full-time,Remote,2021,United States,170000,United States,Medium,Data Analysis,12.043553716032399
Data Scientist,Senior-level,Full-time,Remote,2021,United States,165000,United States,Large,Data Science,12.013700752882718
Data Analyst,Mid-level,Full-time,Remote,2021,United States,80000,United States,Large,Data Analysis,11.289781913656018
Head of Data Science,Mid-level,Full-time,On-site,2021,United States,110000,United States,Small,Management,11.608235644774552
Data Architect,Mid-level,Full-time,Remote,2021,United States,180000,United States,Large,Other,12.100712129872347
Data Analyst,Senior-level,Full-time,Remote,2021,United States,200000,United States,Large,Data Analysis,12.206072645530174
Data Engineer,Senior-level,Full-time,Remote,2021,United States,200000,United States,Large,Data Engineering,12.206072645530174
ML Engineer,Senior-level,Full-time,Remote,2021,United States,256000,United States,Small,Machine Learning,12.4529327234617
Data Engineer,Mid-level,Full-time,Remote,2021,United States,110000,United States,Large,Data Engineering,11.608235644774552
Data Engineer,Entry-level,Full-time,Remote,2021,United States,72500,United States,Large,Data Engineering,11.191341840842766
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2021,United States,185000,United States,Large,Machine Learning,12.128111104060462
Data Engineer,Mid-level,Full-time,Remote,2021,United States,112000,United States,Large,Data Engineering,11.626254150277232
Data Scientist,Entry-level,Full-time,Hybrid,2021,United States,58000,United States,Large,Data Science,10.968198289528557
Data Scientist,Entry-level,Full-time,Remote,2021,United States,100000,United States,Medium,Data Science,11.512925464970229
Staff Data Scientist,Senior-level,Contract,Remote,2021,United States,105000,United States,Medium,Data Science,11.56171562913966
Data Engineer,Mid-level,Full-time,On-site,2021,United States,111775,United States,Medium,Data Engineering,11.624243201102182
Data Engineer,Mid-level,Full-time,On-site,2021,United States,93150,United States,Medium,Data Engineering,11.441966376029734
Lead Data Engineer,Senior-level,Full-time,Hybrid,2021,Puerto Rico,160000,United States,Small,Data Engineering,11.982929094215963
Data Scientist,Senior-level,Full-time,On-site,2021,United States,135000,United States,Large,Data Science,11.813030057420567
Data Science Manager,Senior-level,Full-time,Hybrid,2021,India,54094,United States,Large,Management,10.898478552953948
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,147000,United States,Large,Data Science,11.898187865760873
Data Science Manager,Senior-level,Full-time,Remote,2021,United States,174000,United States,Large,Management,12.066810578196666
Data Engineer,Mid-level,Full-time,On-site,2021,Romania,26005,United States,Large,Data Engineering,10.166044106207172
Machine Learning Engineer,Entry-level,Full-time,Hybrid,2021,United States,81000,United States,Small,Machine Learning,11.302204433654575
Data Science Consultant,Entry-level,Full-time,Remote,2021,United States,90000,United States,Small,Other,11.407564949312402
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2021,United States,195000,United States,Medium,Machine Learning,12.180754837545884
Principal Data Scientist,Executive-level,Contract,Remote,2021,United States,416000,United States,Small,Data Science,12.9384405392434
Data Analytics Manager,Senior-level,Full-time,On-site,2021,United States,120000,United States,Large,Management,11.695247021764184
Data Engineer,Mid-level,Freelance,On-site,2021,Italy,20000,United States,Large,Data Engineering,9.903487552536127
Machine Learning Engineer,Senior-level,Full-time,Remote,2021,United States,200000,United States,Large,Machine Learning,12.206072645530174
Data Scientist,Mid-level,Full-time,Remote,2021,United States,160000,United States,Large,Data Science,11.982929094215963
Research Scientist,Senior-level,Full-time,Remote,2021,France,50000,United States,Small,Other,10.819778284410283
Data Engineer,Senior-level,Full-time,On-site,2021,United States,165000,United States,Medium,Data Engineering,12.013700752882718
Principal Data Engineer,Senior-level,Full-time,Remote,2021,United States,185000,United States,Large,Data Engineering,12.128111104060462
Data Analytics Manager,Senior-level,Full-time,Remote,2021,United States,140000,United States,Large,Management,11.84939770159144
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,130000,United States,Large,Data Science,11.77528972943772
Data Scientist,Mid-level,Full-time,Hybrid,2021,United States,115000,United States,Large,Data Science,11.652687407345388
Principal Data Scientist,Senior-level,Full-time,Remote,2021,United States,235000,United States,Large,Data Science,12.367340793126296
Data Analyst,Mid-level,Full-time,On-site,2021,United States,75000,United States,Large,Data Analysis,11.225243392518447
Data Analyst,Mid-level,Full-time,On-site,2021,United States,62000,United States,Large,Data Analysis,11.03488966402723
Data Scientist,Mid-level,Full-time,On-site,2021,United States,73000,United States,Large,Data Science,11.198214720130528
Applied Machine Learning Scientist,Mid-level,Full-time,Hybrid,2021,United States,423000,United States,Large,Machine Learning,12.955127458028414
Data Specialist,Senior-level,Full-time,Remote,2021,United States,165000,United States,Large,Other,12.013700752882718
Principal Data Scientist,Mid-level,Full-time,Remote,2021,United States,151000,United States,Large,Data Science,11.925035115797062
Data Scientist,Senior-level,Full-time,Hybrid,2021,Turkey,20171,Turkey,Large,Data Science,9.912001208301334
Data Engineer,Mid-level,Full-time,Remote,2021,Turkey,28016,Turkey,Medium,Data Engineering,10.240531054525633
Machine Learning Developer,Entry-level,Full-time,Remote,2021,Thailand,15000,Thailand,Large,Machine Learning,9.615805480084347
Head of Data,Senior-level,Full-time,Remote,2021,Slovenia,102839,Slovenia,Large,Management,11.540919937489686
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Slovenia,24823,Slovenia,Large,Machine Learning,10.11952592172029
Marketing Data Engineer,Entry-level,Full-time,Hybrid,2021,Singapore,66970,Singapore,Large,Data Engineering,11.112000036904096
Cloud Data Engineer,Mid-level,Full-time,Hybrid,2021,Singapore,89294,Singapore,Large,Data Engineering,11.399689575357572
Head of Data Science,Executive-level,Full-time,On-site,2021,Russia,85000,Russia,Medium,Management,11.350406535472453
Head of Data,Executive-level,Full-time,Hybrid,2021,Russia,230000,Russia,Large,Management,12.345834587905333
Big Data Engineer,Mid-level,Full-time,Hybrid,2021,Spain,60000,Romania,Medium,Data Engineering,11.002099841204238
Research Scientist,Senior-level,Full-time,Hybrid,2021,Portugal,60757,Portugal,Large,Other,11.0146375809022
Director of Data Science,Executive-level,Full-time,Remote,2021,Italy,153667,Poland,Large,Other,11.94254320250572
Data Engineer,Mid-level,Full-time,Remote,2021,Poland,28476,Poland,Large,Data Engineering,10.256816906223763
Machine Learning Engineer,Mid-level,Full-time,Remote,2021,Poland,46597,Poland,Large,Machine Learning,10.749291440359002
Data Analyst,Senior-level,Full-time,Remote,2021,Philippines,50000,Philippines,Small,Data Analysis,10.819778284410283
Data Engineer,Mid-level,Part-time,Remote,2021,Netherlands,69741,Netherlands,Large,Data Engineering,11.15254365910017
Data Engineer,Mid-level,Full-time,Remote,2021,Netherlands,45391,Netherlands,Large,Data Engineering,10.72306912649225
Machine Learning Developer,Senior-level,Freelance,Remote,2021,Nigeria,60000,Nigeria,Medium,Machine Learning,11.002099841204238
Data Scientist,Mid-level,Full-time,Remote,2021,Nigeria,50000,Nigeria,Large,Data Science,10.819778284410283
Data Engineer,Mid-level,Full-time,Hybrid,2021,Malta,28369,Malta,Large,Data Engineering,10.253052278679716
Big Data Engineer,Mid-level,Full-time,On-site,2021,Moldova,18000,Moldova,Small,Data Engineering,9.798127036878302
Business Data Analyst,Entry-level,Full-time,Remote,2021,Luxembourg,59102,Luxembourg,Large,Data Analysis,10.987020043769144
ML Engineer,Mid-level,Full-time,Hybrid,2021,Japan,77364,Japan,Small,Machine Learning,11.256276835098621
ML Engineer,Mid-level,Full-time,Hybrid,2021,Japan,63711,Japan,Small,Machine Learning,11.062112511110408
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Japan,74000,Japan,Small,Machine Learning,11.211820372186306
Director of Data Science,Senior-level,Full-time,On-site,2021,Japan,168000,Japan,Small,Other,12.031719258385396
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021,Italy,51064,Italy,Large,Machine Learning,10.840835026935894
Machine Learning Developer,Entry-level,Full-time,Hybrid,2021,Iraq,100000,Iraq,Small,Machine Learning,11.512925464970229
AI Scientist,Entry-level,Full-time,Remote,2021,India,18053,India,Small,Other,9.801067154936659
Data Scientist,Senior-level,Full-time,Remote,2021,India,54094,India,Large,Data Science,10.898478552953948
Data Analyst,Mid-level,Full-time,Hybrid,2021,India,16904,India,Large,Data Analysis,9.735305559295893
Lead Data Scientist,Senior-level,Full-time,Hybrid,2021,India,40570,India,Large,Data Science,10.610784156200493
Machine Learning Engineer,Entry-level,Full-time,Remote,2021,India,20000,India,Small,Machine Learning,9.903487552536127
Data Engineer,Entry-level,Full-time,Remote,2021,India,30428,India,Large,Data Engineering,10.323118516117193
Data Scientist,Entry-level,Full-time,Hybrid,2021,India,29751,India,Large,Data Science,10.300618023854234
Data Scientist,Entry-level,Full-time,Remote,2021,India,28399,India,Medium,Data Science,10.25410921226176
Data Engineer,Entry-level,Full-time,Hybrid,2021,India,21637,India,Medium,Data Engineering,9.98216009118743
Machine Learning Engineer,Senior-level,Full-time,On-site,2021,India,66265,India,Large,Machine Learning,11.10141713331478
Data Scientist,Mid-level,Full-time,Remote,2021,India,16904,India,Small,Data Science,9.735305559295893
Big Data Engineer,Entry-level,Full-time,Remote,2021,India,16228,India,Large,Data Engineering,9.694493424326337
Machine Learning Engineer,Senior-level,Full-time,Remote,2021,India,24342,India,Large,Machine Learning,10.099958532434503
Big Data Engineer,Mid-level,Full-time,On-site,2021,India,22611,India,Large,Data Engineering,10.026191792511579
Data Scientist,Mid-level,Full-time,On-site,2021,India,33808,India,Medium,Data Science,10.428452739855837
Lead Data Analyst,Mid-level,Full-time,Remote,2021,India,19609,India,Large,Data Analysis,9.883743923499516
Data Science Manager,Senior-level,Full-time,Hybrid,2021,India,94665,India,Large,Management,11.458099622686449
Data Scientist,Mid-level,Full-time,Remote,2021,Singapore,119059,Israel,Medium,Data Science,11.687374447545617
Data Science Engineer,Mid-level,Full-time,Remote,2021,Greece,40189,Greece,Medium,Other,10.601348605322293
AI Scientist,Mid-level,Full-time,On-site,2021,Ghana,30000,Ghana,Small,Other,10.308952660644293
Data Engineer,Entry-level,Full-time,Hybrid,2021,United Kingdom,45390,United Kingdom,Large,Data Engineering,10.72304709545051
Applied Data Scientist,Entry-level,Full-time,On-site,2021,United Kingdom,110037,United Kingdom,Large,Data Science,11.608571951853351
Data Engineer,Mid-level,Full-time,Remote,2021,United Kingdom,82528,United Kingdom,Large,Data Engineering,11.32089290868107
Research Scientist,Entry-level,Full-time,Hybrid,2021,United Kingdom,82528,United Kingdom,Large,Other,11.32089290868107
Lead Data Engineer,Senior-level,Full-time,Remote,2021,United Kingdom,103160,United Kingdom,Small,Data Engineering,11.544036459995281
Data Engineer,Senior-level,Full-time,Remote,2021,United Kingdom,113476,United Kingdom,Medium,Data Engineering,11.639346639799607
Data Analyst,Mid-level,Full-time,Hybrid,2021,United Kingdom,51519,United Kingdom,Large,Data Analysis,10.849705950651972
Data Engineer,Senior-level,Full-time,Hybrid,2021,United Kingdom,96282,United Kingdom,Large,Data Engineering,11.475036664427416
Data Engineer,Mid-level,Full-time,Hybrid,2021,United Kingdom,72212,United Kingdom,Large,Data Engineering,11.187361516056548
Data Analytics Engineer,Senior-level,Full-time,Remote,2021,Vietnam,50000,United Kingdom,Medium,Other,10.819778284410283
Data Scientist,Mid-level,Full-time,Hybrid,2021,United Kingdom,56256,United Kingdom,Large,Data Science,10.937667981044848
Data Scientist,Mid-level,Full-time,Hybrid,2021,United Kingdom,116914,United Kingdom,Large,Data Science,11.669193900768487
Data Engineer,Mid-level,Full-time,Hybrid,2021,Hong Kong,66022,United Kingdom,Small,Data Engineering,11.097743298798683
Finance Data Analyst,Senior-level,Full-time,Hybrid,2021,United Kingdom,61896,United Kingdom,Large,Data Analysis,11.03321083622929
Data Engineer,Senior-level,Full-time,Hybrid,2021,Romania,76833,United Kingdom,Small,Data Engineering,11.249389514346525
